"","X","sixh","country","tweets","igtweets","hoaxsh","date"
"469",469,"2020-06-07","other",146928,531,0.36140150277687,"2020-06-07"
"470",470,"2020-06-07","UK",5882,18,0.306018361101666,"2020-06-07"
"471",471,"2020-06-07","US",6929,68,0.981382594891038,"2020-06-07"
"472",472,"2020-06-08","other",154485,391,0.253099006376024,"2020-06-08"
"473",473,"2020-06-08","UK",5235,20,0.382043935052531,"2020-06-08"
"474",474,"2020-06-08","US",9293,33,0.355105993758743,"2020-06-08"
"475",475,"2020-06-09","other",153968,356,0.231216876234023,"2020-06-09"
"476",476,"2020-06-09","UK",5748,16,0.278357689631176,"2020-06-09"
"477",477,"2020-06-09","US",8622,25,0.289955926699142,"2020-06-09"
"478",478,"2020-06-10","other",152516,378,0.24784284927483,"2020-06-10"
"479",479,"2020-06-10","UK",6500,27,0.415384615384615,"2020-06-10"
"480",480,"2020-06-10","US",10079,17,0.168667526540331,"2020-06-10"
"481",481,"2020-06-11","other",151295,409,0.270332793549027,"2020-06-11"
"482",482,"2020-06-11","UK",6000,31,0.516666666666667,"2020-06-11"
"483",483,"2020-06-11","US",9916,29,0.292456635740218,"2020-06-11"
"484",484,"2020-06-12","other",148810,951,0.639069954976144,"2020-06-12"
"485",485,"2020-06-12","UK",6160,27,0.438311688311688,"2020-06-12"
"486",486,"2020-06-12","US",10738,97,0.903333954181412,"2020-06-12"
"487",487,"2020-06-13","other",143561,613,0.426996189772989,"2020-06-13"
"488",488,"2020-06-13","UK",5785,24,0.414866032843561,"2020-06-13"
"489",489,"2020-06-13","US",9271,57,0.614820407723007,"2020-06-13"
"490",490,"2020-06-14","other",139514,499,0.357670197972963,"2020-06-14"
"491",491,"2020-06-14","UK",5099,36,0.70602078838988,"2020-06-14"
"492",492,"2020-06-14","US",9038,44,0.486833370214649,"2020-06-14"
"493",493,"2020-06-15","other",149998,1580,1.05334737796504,"2020-06-15"
"494",494,"2020-06-15","UK",5719,29,0.507081657632453,"2020-06-15"
"495",495,"2020-06-15","US",11389,144,1.26437790850821,"2020-06-15"
"496",496,"2020-06-16","other",156127,488,0.312566051996131,"2020-06-16"
"497",497,"2020-06-16","UK",6442,26,0.403601366035393,"2020-06-16"
"498",498,"2020-06-16","US",12759,42,0.329179402774512,"2020-06-16"
"499",499,"2020-06-17","other",102111,1237,1.21142678066026,"2020-06-17"
"500",500,"2020-06-17","UK",3980,39,0.979899497487437,"2020-06-17"
"501",501,"2020-06-17","US",10463,118,1.12778361846507,"2020-06-17"
"502",502,"2020-06-18","other",146130,1259,0.861561623212208,"2020-06-18"
"503",503,"2020-06-18","UK",6218,35,0.562881955612737,"2020-06-18"
"504",504,"2020-06-18","US",11475,110,0.958605664488017,"2020-06-18"
"505",505,"2020-06-19","other",144588,1193,0.825103051428888,"2020-06-19"
"506",506,"2020-06-19","UK",6853,61,0.890121114840216,"2020-06-19"
"507",507,"2020-06-19","US",10586,106,1.00132250141697,"2020-06-19"
"508",508,"2020-06-20","other",145446,465,0.319706282744111,"2020-06-20"
"509",509,"2020-06-20","UK",4977,15,0.301386377335744,"2020-06-20"
"510",510,"2020-06-20","US",12495,60,0.480192076830732,"2020-06-20"
"511",511,"2020-06-21","other",137461,317,0.230610864172383,"2020-06-21"
"512",512,"2020-06-21","UK",5209,13,0.249568055288923,"2020-06-21"
"513",513,"2020-06-21","US",9250,23,0.248648648648649,"2020-06-21"
"514",514,"2020-06-22","other",146004,491,0.336292156379277,"2020-06-22"
"515",515,"2020-06-22","UK",4961,19,0.38298730094739,"2020-06-22"
"516",516,"2020-06-22","US",12865,41,0.318694131364166,"2020-06-22"
"517",517,"2020-06-23","other",154291,351,0.227492206285525,"2020-06-23"
"518",518,"2020-06-23","UK",5428,13,0.239498894620486,"2020-06-23"
"519",519,"2020-06-23","US",13163,24,0.182329256248576,"2020-06-23"
"520",520,"2020-06-24","other",151519,359,0.23693398187686,"2020-06-24"
"521",521,"2020-06-24","UK",5770,13,0.225303292894281,"2020-06-24"
"522",522,"2020-06-24","US",13175,31,0.235294117647059,"2020-06-24"
"523",523,"2020-06-25","other",149959,476,0.317420094825919,"2020-06-25"
"524",524,"2020-06-25","UK",5961,25,0.419392719342392,"2020-06-25"
"525",525,"2020-06-25","US",14158,41,0.289588924989405,"2020-06-25"
"526",526,"2020-06-26","other",99247,501,0.504801152679678,"2020-06-26"
"527",527,"2020-06-26","UK",3201,11,0.343642611683849,"2020-06-26"
"528",528,"2020-06-26","US",14553,38,0.261114546828833,"2020-06-26"
"529",529,"2020-06-27","other",135224,493,0.364580252026268,"2020-06-27"
"530",530,"2020-06-27","UK",5356,23,0.429424943988051,"2020-06-27"
"531",531,"2020-06-27","US",11715,30,0.256081946222791,"2020-06-27"
"532",532,"2020-06-28","other",141269,2591,1.83408957379184,"2020-06-28"
"533",533,"2020-06-28","UK",4660,45,0.965665236051502,"2020-06-28"
"534",534,"2020-06-28","US",12693,284,2.23745371464587,"2020-06-28"
"535",535,"2020-06-29","other",140899,538,0.381833795839573,"2020-06-29"
"536",536,"2020-06-29","UK",5477,15,0.273872557969691,"2020-06-29"
"537",537,"2020-06-29","US",12553,54,0.43017605353302,"2020-06-29"
"538",538,"2020-06-30","other",145942,743,0.509106357320031,"2020-06-30"
"539",539,"2020-06-30","UK",5557,21,0.377901745546158,"2020-06-30"
"540",540,"2020-06-30","US",13277,69,0.519695714393312,"2020-06-30"
"541",541,"2020-07-01","other",143305,590,0.41170929137155,"2020-07-01"
"542",542,"2020-07-01","UK",6814,16,0.234810683886117,"2020-07-01"
"543",543,"2020-07-01","US",13722,72,0.524704853519895,"2020-07-01"
"544",544,"2020-07-02","other",144659,362,0.250243676508202,"2020-07-02"
"545",545,"2020-07-02","UK",5972,15,0.251172136637642,"2020-07-02"
"546",546,"2020-07-02","US",14574,34,0.233292164127899,"2020-07-02"
"547",547,"2020-07-03","other",140972,396,0.280906846749709,"2020-07-03"
"548",548,"2020-07-03","UK",5769,17,0.294678453804819,"2020-07-03"
"549",549,"2020-07-03","US",12300,53,0.430894308943089,"2020-07-03"
"550",550,"2020-07-04","other",134004,359,0.267902450673114,"2020-07-04"
"551",551,"2020-07-04","UK",5608,16,0.285306704707561,"2020-07-04"
"552",552,"2020-07-04","US",10862,28,0.257779414472473,"2020-07-04"
"553",553,"2020-07-05","other",136061,648,0.476256972975357,"2020-07-05"
"554",554,"2020-07-05","UK",6415,29,0.452065471551052,"2020-07-05"
"555",555,"2020-07-05","US",9102,43,0.47242364315535,"2020-07-05"
"556",556,"2020-07-06","other",151771,522,0.343939224225972,"2020-07-06"
"557",557,"2020-07-06","UK",5444,10,0.183688464364438,"2020-07-06"
"558",558,"2020-07-06","US",12927,79,0.611124004022588,"2020-07-06"
"559",559,"2020-07-07","other",161523,574,0.355367347065124,"2020-07-07"
"560",560,"2020-07-07","UK",5832,9,0.154320987654321,"2020-07-07"
"561",561,"2020-07-07","US",13087,50,0.382058531367005,"2020-07-07"
"562",562,"2020-07-08","other",149173,652,0.437076414632675,"2020-07-08"
"563",563,"2020-07-08","UK",5241,7,0.133562297271513,"2020-07-08"
"564",564,"2020-07-08","US",14566,48,0.329534532472882,"2020-07-08"
"565",565,"2020-07-09","other",96160,785,0.81634775374376,"2020-07-09"
"566",566,"2020-07-09","UK",4477,16,0.357382175563994,"2020-07-09"
"567",567,"2020-07-09","US",8477,93,1.09708623333727,"2020-07-09"
"568",568,"2020-07-10","other",146779,1078,0.734437487651503,"2020-07-10"
"569",569,"2020-07-10","UK",5343,13,0.24330900243309,"2020-07-10"
"570",570,"2020-07-10","US",9663,122,1.26254786298251,"2020-07-10"
"571",571,"2020-07-11","other",43150,396,0.917728852838934,"2020-07-11"
"572",572,"2020-07-11","UK",2584,21,0.812693498452012,"2020-07-11"
"573",573,"2020-07-11","US",4521,46,1.01747401017474,"2020-07-11"
"574",574,"2020-07-12","other",110202,523,0.474583038420355,"2020-07-12"
"575",575,"2020-07-12","UK",3339,19,0.569032644504343,"2020-07-12"
"576",576,"2020-07-12","US",7146,35,0.489784494822278,"2020-07-12"
"577",577,"2020-07-13","other",146363,574,0.392175618154862,"2020-07-13"
"578",578,"2020-07-13","UK",3292,23,0.698663426488457,"2020-07-13"
"579",579,"2020-07-13","US",16289,57,0.34992940020873,"2020-07-13"
"580",580,"2020-07-14","other",148306,876,0.590670640432619,"2020-07-14"
"581",581,"2020-07-14","UK",4145,33,0.796139927623643,"2020-07-14"
"582",582,"2020-07-14","US",14143,89,0.6292865728629,"2020-07-14"
"583",583,"2020-07-15","other",142832,1645,1.15170269967514,"2020-07-15"
"584",584,"2020-07-15","UK",4854,58,1.19489081170169,"2020-07-15"
"585",585,"2020-07-15","US",14738,137,0.929569819514181,"2020-07-15"
"586",586,"2020-07-16","other",181646,1328,0.731092344450194,"2020-07-16"
"587",587,"2020-07-16","UK",4070,51,1.25307125307125,"2020-07-16"
"588",588,"2020-07-16","US",20172,134,0.664287130676185,"2020-07-16"
"589",589,"2020-07-17","other",95635,776,0.811418413760652,"2020-07-17"
"590",590,"2020-07-17","UK",2905,27,0.929432013769363,"2020-07-17"
"591",591,"2020-07-17","US",11037,81,0.733895080184833,"2020-07-17"
"592",592,"2020-07-18","other",133241,631,0.473577952732267,"2020-07-18"
"593",593,"2020-07-18","UK",4890,27,0.552147239263804,"2020-07-18"
"594",594,"2020-07-18","US",7823,78,0.997059951425284,"2020-07-18"
"595",595,"2020-07-19","other",138615,568,0.409768062619486,"2020-07-19"
"596",596,"2020-07-19","UK",2529,22,0.869909054962436,"2020-07-19"
"597",597,"2020-07-19","US",9891,41,0.414518248913153,"2020-07-19"
"598",598,"2020-07-20","other",165811,405,0.244254000036186,"2020-07-20"
"599",599,"2020-07-20","UK",4402,24,0.545206724216265,"2020-07-20"
"600",600,"2020-07-20","US",10908,49,0.449211587825449,"2020-07-20"
"601",601,"2020-07-21","other",137328,416,0.302924385413026,"2020-07-21"
"602",602,"2020-07-21","UK",2767,31,1.12034694615107,"2020-07-21"
"603",603,"2020-07-21","US",12344,27,0.218729747245625,"2020-07-21"
"604",604,"2020-07-22","other",124956,224,0.179263100611415,"2020-07-22"
"605",605,"2020-07-22","UK",3137,8,0.255020720433535,"2020-07-22"
"606",606,"2020-07-22","US",9844,25,0.253961804144657,"2020-07-22"
"607",607,"2020-07-23","other",86220,214,0.248202273254465,"2020-07-23"
"608",608,"2020-07-23","UK",1870,10,0.53475935828877,"2020-07-23"
"609",609,"2020-07-23","US",6917,30,0.433714037877693,"2020-07-23"
"610",610,"2020-07-24","other",114472,257,0.224509050248096,"2020-07-24"
"611",611,"2020-07-24","UK",3093,10,0.323310701584222,"2020-07-24"
"612",612,"2020-07-24","US",8453,15,0.177451792263102,"2020-07-24"
"613",613,"2020-07-25","other",66462,369,0.555204477746682,"2020-07-25"
"614",614,"2020-07-25","UK",1348,16,1.18694362017804,"2020-07-25"
"615",615,"2020-07-25","US",5406,12,0.221975582685905,"2020-07-25"
"616",616,"2020-07-26","other",58223,282,0.484344674784879,"2020-07-26"
"617",617,"2020-07-26","UK",1257,29,2.30708035003978,"2020-07-26"
"618",618,"2020-07-26","US",5221,24,0.459682053246504,"2020-07-26"
"619",619,"2020-07-27","other",183070,356,0.19446113508494,"2020-07-27"
"620",620,"2020-07-27","UK",4936,18,0.364667747163695,"2020-07-27"
"621",621,"2020-07-27","US",13997,27,0.192898478245338,"2020-07-27"
"622",622,"2020-07-28","other",136565,306,0.224069124592685,"2020-07-28"
"623",623,"2020-07-28","UK",4114,20,0.486144871171609,"2020-07-28"
"624",624,"2020-07-28","US",13173,21,0.159416989296288,"2020-07-28"
"625",625,"2020-07-29","other",132962,389,0.292564792948361,"2020-07-29"
"626",626,"2020-07-29","UK",4808,27,0.561564059900166,"2020-07-29"
"627",627,"2020-07-29","US",11038,12,0.108715346983149,"2020-07-29"
"628",628,"2020-07-30","other",131301,266,0.202587946778775,"2020-07-30"
"629",629,"2020-07-30","UK",5491,15,0.273174285193954,"2020-07-30"
"630",630,"2020-07-30","US",11443,17,0.148562439919601,"2020-07-30"
"631",631,"2020-07-31","other",128654,430,0.334229794642996,"2020-07-31"
"632",632,"2020-07-31","UK",5102,47,0.921207369658957,"2020-07-31"
"633",633,"2020-07-31","US",10735,23,0.214252445272473,"2020-07-31"
"634",634,"2020-08-01","other",122811,585,0.476341695776437,"2020-08-01"
"635",635,"2020-08-01","UK",3815,47,1.23197903014417,"2020-08-01"
"636",636,"2020-08-01","US",9939,28,0.281718482744743,"2020-08-01"
"637",637,"2020-08-02","other",125416,477,0.380334247623908,"2020-08-02"
"638",638,"2020-08-02","UK",4292,44,1.02516309412861,"2020-08-02"
"639",639,"2020-08-02","US",7462,31,0.415438220316269,"2020-08-02"
"640",640,"2020-08-03","other",124751,329,0.263725340879031,"2020-08-03"
"641",641,"2020-08-03","UK",4365,19,0.435280641466208,"2020-08-03"
"642",642,"2020-08-03","US",8787,19,0.216228519403665,"2020-08-03"
"643",643,"2020-08-04","other",124534,278,0.223232209677678,"2020-08-04"
"644",644,"2020-08-04","UK",3896,16,0.410677618069815,"2020-08-04"
"645",645,"2020-08-04","US",8793,9,0.102354145342886,"2020-08-04"
"646",646,"2020-08-05","other",123312,404,0.327624237705982,"2020-08-05"
"647",647,"2020-08-05","UK",4696,13,0.276831345826235,"2020-08-05"
"648",648,"2020-08-05","US",8282,27,0.326008210577155,"2020-08-05"
"649",649,"2020-08-06","other",121148,325,0.268266913197081,"2020-08-06"
"650",650,"2020-08-06","UK",4018,22,0.547536087605774,"2020-08-06"
"651",651,"2020-08-06","US",9576,14,0.146198830409357,"2020-08-06"
"652",652,"2020-08-07","other",121857,285,0.233880696225904,"2020-08-07"
"653",653,"2020-08-07","UK",3559,11,0.309075583028941,"2020-08-07"
"654",654,"2020-08-07","US",9084,21,0.231175693527081,"2020-08-07"
"655",655,"2020-08-08","other",117982,424,0.359376854096388,"2020-08-08"
"656",656,"2020-08-08","UK",3860,36,0.932642487046632,"2020-08-08"
"657",657,"2020-08-08","US",7015,22,0.313613684960798,"2020-08-08"
"658",658,"2020-08-09","other",121399,236,0.194400283363125,"2020-08-09"
"659",659,"2020-08-09","UK",4041,22,0.544419698094531,"2020-08-09"
"660",660,"2020-08-09","US",6547,15,0.229112570643043,"2020-08-09"
"661",661,"2020-08-10","other",118832,243,0.204490372963512,"2020-08-10"
"662",662,"2020-08-10","UK",3339,12,0.359389038634322,"2020-08-10"
"663",663,"2020-08-10","US",9120,15,0.164473684210526,"2020-08-10"
"664",664,"2020-08-11","other",126269,301,0.238379966579287,"2020-08-11"
"665",665,"2020-08-11","UK",3374,29,0.859513930053349,"2020-08-11"
"666",666,"2020-08-11","US",7828,8,0.102197240674502,"2020-08-11"
"667",667,"2020-08-12","other",117473,282,0.240055161611604,"2020-08-12"
"668",668,"2020-08-12","UK",6134,23,0.374959243560483,"2020-08-12"
"669",669,"2020-08-12","US",6577,6,0.0912270031929451,"2020-08-12"
"670",670,"2020-08-13","other",117909,391,0.331611666624261,"2020-08-13"
"671",671,"2020-08-13","UK",4525,27,0.596685082872928,"2020-08-13"
"672",672,"2020-08-13","US",7286,23,0.315673895141367,"2020-08-13"
"673",673,"2020-08-14","other",116771,461,0.394789802262548,"2020-08-14"
"674",674,"2020-08-14","UK",3754,11,0.293020777836974,"2020-08-14"
"675",675,"2020-08-14","US",7627,11,0.144224465713911,"2020-08-14"
"676",676,"2020-08-15","other",82734,287,0.346894867889864,"2020-08-15"
"677",677,"2020-08-15","UK",1507,15,0.99535500995355,"2020-08-15"
"678",678,"2020-08-15","US",4825,7,0.145077720207254,"2020-08-15"
"679",679,"2020-08-16","other",115200,380,0.329861111111111,"2020-08-16"
"680",680,"2020-08-16","UK",4062,22,0.541605120630231,"2020-08-16"
"681",681,"2020-08-16","US",5115,11,0.21505376344086,"2020-08-16"
"682",682,"2020-08-17","other",115019,332,0.288647962510542,"2020-08-17"
"683",683,"2020-08-17","UK",3829,9,0.235048315487072,"2020-08-17"
"684",684,"2020-08-17","US",6933,15,0.216356555603635,"2020-08-17"
"685",685,"2020-08-18","other",113112,417,0.368661150010609,"2020-08-18"
"686",686,"2020-08-18","UK",3397,7,0.206064174271416,"2020-08-18"
"687",687,"2020-08-18","US",8345,8,0.0958657878969443,"2020-08-18"
"688",688,"2020-08-19","other",115597,241,0.208482919106897,"2020-08-19"
"689",689,"2020-08-19","UK",4141,6,0.144892538034291,"2020-08-19"
"690",690,"2020-08-19","US",7406,8,0.108020523899541,"2020-08-19"
"691",691,"2020-08-20","other",112986,317,0.280565733807728,"2020-08-20"
"692",692,"2020-08-20","UK",3068,10,0.325945241199478,"2020-08-20"
"693",693,"2020-08-20","US",6057,8,0.132078586759122,"2020-08-20"
"694",694,"2020-08-21","other",123237,327,0.265342389055235,"2020-08-21"
"695",695,"2020-08-21","UK",3442,14,0.406740267286461,"2020-08-21"
"696",696,"2020-08-21","US",5545,9,0.162308385933273,"2020-08-21"
"697",697,"2020-08-22","other",114837,403,0.350932190844414,"2020-08-22"
"698",698,"2020-08-22","UK",3631,15,0.413109336271,"2020-08-22"
"699",699,"2020-08-22","US",5052,9,0.178147268408551,"2020-08-22"
"700",700,"2020-08-23","other",127063,214,0.168420389885332,"2020-08-23"
"701",701,"2020-08-23","UK",3362,3,0.0892325996430696,"2020-08-23"
"702",702,"2020-08-23","US",6428,15,0.233354075917859,"2020-08-23"
"703",703,"2020-08-24","other",119132,284,0.238391028439042,"2020-08-24"
"704",704,"2020-08-24","UK",3503,8,0.228375677990294,"2020-08-24"
"705",705,"2020-08-24","US",5600,5,0.0892857142857143,"2020-08-24"
"706",706,"2020-08-25","other",118713,226,0.190375106348926,"2020-08-25"
"707",707,"2020-08-25","UK",3563,8,0.224529890541678,"2020-08-25"
"708",708,"2020-08-25","US",6358,18,0.283107895564643,"2020-08-25"
"709",709,"2020-08-26","other",124678,198,0.158809092221563,"2020-08-26"
"710",710,"2020-08-26","UK",3417,18,0.526777875329236,"2020-08-26"
"711",711,"2020-08-26","US",7864,15,0.190742624618515,"2020-08-26"
"712",712,"2020-08-27","other",123877,855,0.690200763660728,"2020-08-27"
"713",713,"2020-08-27","UK",3521,18,0.511218403862539,"2020-08-27"
"714",714,"2020-08-27","US",7303,11,0.150623031630837,"2020-08-27"
"715",715,"2020-08-28","other",122132,388,0.317689057740805,"2020-08-28"
"716",716,"2020-08-28","UK",3192,4,0.12531328320802,"2020-08-28"
"717",717,"2020-08-28","US",7390,10,0.13531799729364,"2020-08-28"
"718",718,"2020-08-29","other",118410,238,0.200996537454607,"2020-08-29"
"719",719,"2020-08-29","UK",3295,10,0.303490136570561,"2020-08-29"
"720",720,"2020-08-29","US",5208,6,0.115207373271889,"2020-08-29"
"721",721,"2020-08-30","other",118995,590,0.495819152065213,"2020-08-30"
"722",722,"2020-08-30","UK",3840,9,0.234375,"2020-08-30"
"723",723,"2020-08-30","US",6550,67,1.02290076335878,"2020-08-30"
"724",724,"2020-08-31","other",120378,710,0.589808769044177,"2020-08-31"
"725",725,"2020-08-31","UK",3981,10,0.251193167545843,"2020-08-31"
"726",726,"2020-08-31","US",6898,66,0.956799072194839,"2020-08-31"
"727",727,"2020-09-01","other",127288,288,0.226258563258123,"2020-09-01"
"728",728,"2020-09-01","UK",3832,9,0.234864300626305,"2020-09-01"
"729",729,"2020-09-01","US",7537,38,0.504179381716863,"2020-09-01"
"730",730,"2020-09-02","other",115969,338,0.291457199768904,"2020-09-02"
"731",731,"2020-09-02","UK",3847,6,0.155965687548739,"2020-09-02"
"732",732,"2020-09-02","US",7472,29,0.388115631691649,"2020-09-02"
"733",733,"2020-09-03","other",121842,505,0.414471200407085,"2020-09-03"
"734",734,"2020-09-03","UK",4000,12,0.3,"2020-09-03"
"735",735,"2020-09-03","US",8354,20,0.239406272444338,"2020-09-03"
"736",736,"2020-09-04","other",120310,533,0.443022192668939,"2020-09-04"
"737",737,"2020-09-04","UK",4069,7,0.172032440403047,"2020-09-04"
"738",738,"2020-09-04","US",6600,47,0.712121212121212,"2020-09-04"
"739",739,"2020-09-05","other",117164,244,0.208255095421802,"2020-09-05"
"740",740,"2020-09-05","UK",4474,4,0.0894054537326777,"2020-09-05"
"741",741,"2020-09-05","US",5116,10,0.19546520719312,"2020-09-05"
"742",742,"2020-09-06","other",116883,816,0.698134031467365,"2020-09-06"
"743",743,"2020-09-06","UK",4294,12,0.279459711224965,"2020-09-06"
"744",744,"2020-09-06","US",4394,76,1.72963131543013,"2020-09-06"
"745",745,"2020-09-07","other",116816,391,0.334714422681824,"2020-09-07"
"746",746,"2020-09-07","UK",5538,8,0.144456482484652,"2020-09-07"
"747",747,"2020-09-07","US",6177,27,0.437105390966489,"2020-09-07"
"748",748,"2020-09-08","other",118612,1789,1.50827909486393,"2020-09-08"
"749",749,"2020-09-08","UK",5825,26,0.446351931330472,"2020-09-08"
"750",750,"2020-09-08","US",6584,196,2.97691373025516,"2020-09-08"
"751",751,"2020-09-09","other",120674,1066,0.883371728789963,"2020-09-09"
"752",752,"2020-09-09","UK",8176,22,0.26908023483366,"2020-09-09"
"753",753,"2020-09-09","US",9043,82,0.90677872387482,"2020-09-09"
"754",754,"2020-09-10","other",123424,391,0.316794140523723,"2020-09-10"
"755",755,"2020-09-10","UK",5329,8,0.150121974103959,"2020-09-10"
"756",756,"2020-09-10","US",9387,27,0.287631831255992,"2020-09-10"
"757",757,"2020-09-11","other",113798,247,0.217051266278845,"2020-09-11"
"758",758,"2020-09-11","UK",5530,15,0.27124773960217,"2020-09-11"
"759",759,"2020-09-11","US",7451,5,0.0671050865655617,"2020-09-11"
"760",760,"2020-09-12","other",109861,307,0.279444024722149,"2020-09-12"
"761",761,"2020-09-12","UK",4864,10,0.205592105263158,"2020-09-12"
"762",762,"2020-09-12","US",6261,12,0.191662673694298,"2020-09-12"
"763",763,"2020-09-13","other",111229,341,0.306574724217605,"2020-09-13"
"764",764,"2020-09-13","UK",5112,21,0.410798122065728,"2020-09-13"
"765",765,"2020-09-13","US",5860,22,0.37542662116041,"2020-09-13"
"766",766,"2020-09-14","other",116529,3382,2.90228183542294,"2020-09-14"
"767",767,"2020-09-14","UK",5601,106,1.89251919300125,"2020-09-14"
"768",768,"2020-09-14","US",7735,121,1.56431803490627,"2020-09-14"
"769",769,"2020-09-15","other",116204,3976,3.42156896492375,"2020-09-15"
"770",770,"2020-09-15","UK",5492,167,3.040786598689,"2020-09-15"
"771",771,"2020-09-15","US",6466,436,6.74296319208166,"2020-09-15"
"772",772,"2020-09-16","other",116774,2870,2.45773888023019,"2020-09-16"
"773",773,"2020-09-16","UK",4514,17,0.376606114311032,"2020-09-16"
"774",774,"2020-09-16","US",7062,47,0.665533843103937,"2020-09-16"
"775",775,"2020-09-17","other",113929,4470,3.92349621255343,"2020-09-17"
"776",776,"2020-09-17","UK",5505,193,3.50590372388737,"2020-09-17"
"777",777,"2020-09-17","US",7696,309,4.01507276507277,"2020-09-17"
"778",778,"2020-09-18","other",112763,3885,3.44527903656341,"2020-09-18"
"779",779,"2020-09-18","UK",5577,127,2.27720996951766,"2020-09-18"
"780",780,"2020-09-18","US",6032,96,1.59151193633952,"2020-09-18"
"781",781,"2020-09-19","other",113143,6022,5.32246802718683,"2020-09-19"
"782",782,"2020-09-19","UK",5806,128,2.20461591457113,"2020-09-19"
"783",783,"2020-09-19","US",5064,622,12.2827804107425,"2020-09-19"
"784",784,"2020-09-20","other",110192,2628,2.38492812545375,"2020-09-20"
"785",785,"2020-09-20","UK",6235,100,1.60384923817161,"2020-09-20"
"786",786,"2020-09-20","US",4706,71,1.50871228219295,"2020-09-20"
"787",787,"2020-09-21","other",112360,2386,2.12353150587398,"2020-09-21"
"788",788,"2020-09-21","UK",5679,216,3.80348652931854,"2020-09-21"
"789",789,"2020-09-21","US",5450,122,2.23853211009174,"2020-09-21"
"790",790,"2020-09-22","other",111212,3849,3.46095745063482,"2020-09-22"
"791",791,"2020-09-22","UK",7829,302,3.8574530591391,"2020-09-22"
"792",792,"2020-09-22","US",5883,215,3.65459799422064,"2020-09-22"
"793",793,"2020-09-23","other",124892,3658,2.92893059603497,"2020-09-23"
"794",794,"2020-09-23","UK",6776,281,4.1469893742621,"2020-09-23"
"795",795,"2020-09-23","US",6223,89,1.43017837056082,"2020-09-23"
"796",796,"2020-09-24","other",108969,2612,2.39701199423689,"2020-09-24"
"797",797,"2020-09-24","UK",5992,75,1.25166889185581,"2020-09-24"
"798",798,"2020-09-24","US",5275,70,1.32701421800948,"2020-09-24"
"799",799,"2020-09-25","other",105431,1806,1.71296867145337,"2020-09-25"
"800",800,"2020-09-25","UK",5198,80,1.5390534821085,"2020-09-25"
"801",801,"2020-09-25","US",5024,11,0.218949044585987,"2020-09-25"
"802",802,"2020-09-26","other",103590,2408,2.32454870161212,"2020-09-26"
"803",803,"2020-09-26","UK",5290,110,2.07939508506616,"2020-09-26"
"804",804,"2020-09-26","US",4825,75,1.55440414507772,"2020-09-26"
"805",805,"2020-09-27","other",105835,1828,1.72721689422214,"2020-09-27"
"806",806,"2020-09-27","UK",5002,67,1.33946421431427,"2020-09-27"
"807",807,"2020-09-27","US",3993,44,1.10192837465565,"2020-09-27"
"808",808,"2020-09-28","other",101575,2460,2.42185577159734,"2020-09-28"
"809",809,"2020-09-28","UK",4771,316,6.62334940264096,"2020-09-28"
"810",810,"2020-09-28","US",4463,21,0.470535514228098,"2020-09-28"
"811",811,"2020-09-29","other",101358,1217,1.20069456776969,"2020-09-29"
"812",812,"2020-09-29","UK",5315,95,1.78739416745061,"2020-09-29"
"813",813,"2020-09-29","US",5154,0,0,"2020-09-29"
"814",814,"2020-09-30","other",99322,595,0.599061637904996,"2020-09-30"
"815",815,"2020-09-30","UK",5776,19,0.328947368421053,"2020-09-30"
"816",816,"2020-09-30","US",5328,6,0.112612612612613,"2020-09-30"
"817",817,"2020-10-01","other",100319,805,0.802440215711879,"2020-10-01"
"818",818,"2020-10-01","UK",5120,22,0.4296875,"2020-10-01"
"819",819,"2020-10-01","US",5329,7,0.131356727340965,"2020-10-01"
"820",820,"2020-10-02","other",108571,420,0.386843632277496,"2020-10-02"
"821",821,"2020-10-02","UK",3700,8,0.216216216216216,"2020-10-02"
"822",822,"2020-10-02","US",11771,25,0.21238637329029,"2020-10-02"
"823",823,"2020-10-03","other",50,0,0,"2020-10-03"
"824",824,"2020-10-03","US",1,0,0,"2020-10-03"
